400
      0.3333330000       0.3333333000       0.1350000000 0.000001
      0.3333330000       0.3333333000       0.1400000000 0.000001
      0.3333330000       0.3333333000       0.1450000000 0.000001
      0.3333330000       0.3333333000       0.1500000000 0.000001
      0.3333330000       0.3333333000       0.1550000000 0.000001
      0.3333330000       0.3333333000       0.1600000000 0.000001
      0.3333330000       0.3333333000       0.1650000000 0.000001
      0.3333330000       0.3333333000       0.1700000000 0.000001
      0.3333330000       0.3333333000       0.1750000000 0.000001
      0.3333330000       0.3333333000       0.1800000000 0.000001
      0.3333330000       0.3333333000       0.1850000000 0.000001
      0.3333330000       0.3333333000       0.1900000000 0.000001
      0.3333330000       0.3333333000       0.1950000000 0.000001
      0.3333330000       0.3333333000       0.2000000000 0.000001
      0.3333330000       0.3333333000       0.2050000000 0.000001
      0.3333330000       0.3333333000       0.2100000000 0.000001
      0.3333330000       0.3333333000       0.2150000000 0.000001
      0.3333330000       0.3333333000       0.2200000000 0.000001
      0.3333330000       0.3333333000       0.2250000000 0.000001
      0.3333330000       0.3333333000       0.2300000000 0.000001
      0.3333330000       0.3333333000       0.2350000000 0.000001
      0.3333330000       0.3333333000       0.2400000000 0.000001
      0.3333330000       0.3333333000       0.2450000000 0.000001
      0.3333330000       0.3333333000       0.2500000000 0.000001
      0.3333330000       0.3333333000       0.2550000000 0.000001
      0.3333330000       0.3333333000       0.2600000000 0.000001
      0.3333330000       0.3333333000       0.2650000000 0.000001
      0.3333330000       0.3333333000       0.2700000000 0.000001
      0.3333330000       0.3333333000       0.2750000000 0.000001
      0.3333330000       0.3333333000       0.2800000000 0.000001
      0.3333330000       0.3333333000       0.2850000000 0.000001
      0.3333330000       0.3333333000       0.2900000000 0.000001
      0.3333330000       0.3333333000       0.2950000000 0.000001
      0.3333330000       0.3333333000       0.3000000000 0.000001
      0.3333330000       0.3333333000       0.3050000000 0.000001
      0.3333330000       0.3333333000       0.3100000000 0.000001
      0.3333330000       0.3333333000       0.3150000000 0.000001
      0.3333330000       0.3333333000       0.3200000000 0.000001
      0.3333330000       0.3333333000       0.3250000000 0.000001
      0.3333330000       0.3333333000       0.3300000000 0.000001
      0.3333330000       0.3333333000       0.3350000000 0.000001
      0.3333330000       0.3333333000       0.3400000000 0.000001
      0.3333330000       0.3333333000       0.3450000000 0.000001
      0.3333330000       0.3333333000       0.3500000000 0.000001
      0.3333330000       0.3333333000       0.3550000000 0.000001
      0.3333330000       0.3333333000       0.3600000000 0.000001
      0.3333330000       0.3333333000       0.3650000000 0.000001
      0.3333330000       0.3333333000       0.3700000000 0.000001
      0.3333330000       0.3333333000       0.3750000000 0.000001
      0.3333330000       0.3333333000       0.3800000000 0.000001
      0.3333330000       0.3333333000       0.3850000000 0.000001
      0.3333330000       0.3333333000       0.3900000000 0.000001
      0.3333330000       0.3333333000       0.3950000000 0.000001
      0.3333330000       0.3333333000       0.4000000000 0.000001
      0.3333330000       0.3333333000       0.4050000000 0.000001
      0.3333330000       0.3333333000       0.4100000000 0.000001
      0.3333330000       0.3333333000       0.4150000000 0.000001
      0.3333330000       0.3333333000       0.4200000000 0.000001
      0.3333330000       0.3333333000       0.4250000000 0.000001
      0.3333330000       0.3333333000       0.4300000000 0.000001
      0.3333330000       0.3333333000       0.4350000000 0.000001
      0.3333330000       0.3333333000       0.4400000000 0.000001
      0.3333330000       0.3333333000       0.4450000000 0.000001
      0.3333330000       0.3333333000       0.4500000000 0.000001
      0.3333330000       0.3333333000       0.4550000000 0.000001
      0.3333330000       0.3333333000       0.4600000000 0.000001
      0.3333330000       0.3333333000       0.4650000000 0.000001
      0.3333330000       0.3333333000       0.4700000000 0.000001
      0.3333330000       0.3333333000       0.4750000000 0.000001
      0.3333330000       0.3333333000       0.4800000000 0.000001
      0.3333330000       0.3333333000       0.4850000000 0.000001
      0.3333330000       0.3333333000       0.4900000000 0.000001
      0.3333330000       0.3333333000       0.4950000000 0.000001
      0.3333330000       0.3333333000       0.5000000000 0.000001
      0.3349996700       0.3299999670       0.4950000000 0.000001
      0.3366663400       0.3266666340       0.4900000000 0.000001
      0.3383330100       0.3233333010       0.4850000000 0.000001
      0.3399996800       0.3199999680       0.4800000000 0.000001
      0.3416663500       0.3166666350       0.4750000000 0.000001
      0.3433330200       0.3133333020       0.4700000000 0.000001
      0.3449996900       0.3099999690       0.4650000000 0.000001
      0.3466663600       0.3066666360       0.4600000000 0.000001
      0.3483330300       0.3033333030       0.4550000000 0.000001
      0.3499997000       0.2999999700       0.4500000000 0.000001
      0.3516663700       0.2966666370       0.4450000000 0.000001
      0.3533330400       0.2933333040       0.4400000000 0.000001
      0.3549997100       0.2899999710       0.4350000000 0.000001
      0.3566663800       0.2866666380       0.4300000000 0.000001
      0.3583330500       0.2833333050       0.4250000000 0.000001
      0.3599997200       0.2799999720       0.4200000000 0.000001
      0.3616663900       0.2766666390       0.4150000000 0.000001
      0.3633330600       0.2733333060       0.4100000000 0.000001
      0.3649997300       0.2699999730       0.4050000000 0.000001
      0.3666664000       0.2666666400       0.4000000000 0.000001
      0.3683330700       0.2633333070       0.3950000000 0.000001
      0.3699997400       0.2599999740       0.3900000000 0.000001
      0.3716664100       0.2566666410       0.3850000000 0.000001
      0.3733330800       0.2533333080       0.3800000000 0.000001
      0.3749997500       0.2499999750       0.3750000000 0.000001
      0.3766664200       0.2466666420       0.3700000000 0.000001
      0.3783330900       0.2433333090       0.3650000000 0.000001
      0.3799997600       0.2399999760       0.3600000000 0.000001
      0.3816664300       0.2366666430       0.3550000000 0.000001
      0.3833331000       0.2333333100       0.3500000000 0.000001
      0.3849997700       0.2299999770       0.3450000000 0.000001
      0.3866664400       0.2266666440       0.3400000000 0.000001
      0.3883331100       0.2233333110       0.3350000000 0.000001
      0.3899997800       0.2199999780       0.3300000000 0.000001
      0.3916664500       0.2166666450       0.3250000000 0.000001
      0.3933331200       0.2133333120       0.3200000000 0.000001
      0.3949997900       0.2099999790       0.3150000000 0.000001
      0.3966664600       0.2066666460       0.3100000000 0.000001
      0.3983331300       0.2033333130       0.3050000000 0.000001
      0.3999998000       0.1999999800       0.3000000000 0.000001
      0.4016664700       0.1966666470       0.2950000000 0.000001
      0.4033331400       0.1933333140       0.2900000000 0.000001
      0.4049998100       0.1899999810       0.2850000000 0.000001
      0.4066664800       0.1866666480       0.2800000000 0.000001
      0.4083331500       0.1833333150       0.2750000000 0.000001
      0.4099998200       0.1799999820       0.2700000000 0.000001
      0.4116664900       0.1766666490       0.2650000000 0.000001
      0.4133331600       0.1733333160       0.2600000000 0.000001
      0.4149998300       0.1699999830       0.2550000000 0.000001
      0.4166665000       0.1666666500       0.2500000000 0.000001
      0.4183331700       0.1633333170       0.2450000000 0.000001
      0.4199998400       0.1599999840       0.2400000000 0.000001
      0.4216665100       0.1566666510       0.2350000000 0.000001
      0.4233331800       0.1533333180       0.2300000000 0.000001
      0.4249998500       0.1499999850       0.2250000000 0.000001
      0.4266665200       0.1466666520       0.2200000000 0.000001
      0.4283331900       0.1433333190       0.2150000000 0.000001
      0.4299998600       0.1399999860       0.2100000000 0.000001
      0.4316665300       0.1366666530       0.2050000000 0.000001
      0.4333332000       0.1333333200       0.2000000000 0.000001
      0.4349998700       0.1299999870       0.1950000000 0.000001
      0.4366665400       0.1266666540       0.1900000000 0.000001
      0.4383332100       0.1233333210       0.1850000000 0.000001
      0.4399998800       0.1199999880       0.1800000000 0.000001
      0.4416665500       0.1166666550       0.1750000000 0.000001
      0.4433332200       0.1133333220       0.1700000000 0.000001
      0.4449998900       0.1099999890       0.1650000000 0.000001
      0.4466665600       0.1066666560       0.1600000000 0.000001
      0.4483332300       0.1033333230       0.1550000000 0.000001
      0.4499999000       0.0999999900       0.1500000000 0.000001
      0.4516665700       0.0966666570       0.1450000000 0.000001
      0.4533332400       0.0933333240       0.1400000000 0.000001
      0.4549999100       0.0899999910       0.1350000000 0.000001
      0.4566665800       0.0866666580       0.1300000000 0.000001
      0.4583332500       0.0833333250       0.1250000000 0.000001
      0.4599999200       0.0799999920       0.1200000000 0.000001
      0.4616665900       0.0766666590       0.1150000000 0.000001
      0.4633332600       0.0733333260       0.1100000000 0.000001
      0.4649999300       0.0699999930       0.1050000000 0.000001
      0.4666666000       0.0666666600       0.1000000000 0.000001
      0.4683332700       0.0633333270       0.0950000000 0.000001
      0.4699999400       0.0599999940       0.0900000000 0.000001
      0.4716666100       0.0566666610       0.0850000000 0.000001
      0.4733332800       0.0533333280       0.0800000000 0.000001
      0.4749999500       0.0499999950       0.0750000000 0.000001
      0.4766666200       0.0466666620       0.0700000000 0.000001
      0.4783332900       0.0433333290       0.0650000000 0.000001
      0.4799999600       0.0399999960       0.0600000000 0.000001
      0.4816666300       0.0366666630       0.0550000000 0.000001
      0.4833333000       0.0333333300       0.0500000000 0.000001
      0.4849999700       0.0299999970       0.0450000000 0.000001
      0.4866666400       0.0266666640       0.0400000000 0.000001
      0.4883333100       0.0233333310       0.0350000000 0.000001
      0.4899999800       0.0199999980       0.0300000000 0.000001
      0.4916666500       0.0166666650       0.0250000000 0.000001
      0.4933333200       0.0133333320       0.0200000000 0.000001
      0.4949999900       0.0099999990       0.0150000000 0.000001
      0.4966666600       0.0066666660       0.0100000000 0.000001
      0.4983333300       0.0033333330       0.0050000000 0.000001
